stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699720881208,16941,Ctre Cial Beauzelle,43.67,1.36932,0,1970324837184902,1
3377699720881209,16951,Annonciation,43.6793,1.36731,0,1970324837184903,1
3377699720881211,17021,Mairie Seilh,43.695,1.353,0,1970324837184904,1
3377699720881212,4111,Le Lac Reynerie,43.5673,1.40486,0,1970324837184905,1
3377699720881213,4110,Le Lac Reynerie,43.5676,1.4033,0,1970324837184905,1
3377699720881214,1481,Cité du Parc,43.5686,1.40804,0,1970324837184906,1
3377699720881215,1480,Cité du Parc,43.5684,1.40784,0,1970324837184906,1
3377699720881216,3810,Kiev,43.5704,1.40853,0,1970324837184907,1
3377699720881217,3811,Kiev,43.5706,1.40871,0,1970324837184907,1
3377699720881218,1500,Babinet,43.5724,1.40736,0,1970324837184908,1
3377699720881219,1501,Babinet,43.5726,1.40731,0,1970324837184908,1
3377699720881222,6651,Sept-Deniers,43.6185,1.40678,0,1970324840530377,1
3377699720881223,21,Achiary,43.601,1.47419,0,1970324837184910,1
3377699720881224,20,Achiary,43.6008,1.47413,0,1970324837184910,1
3377699720881228,8010,Rixens,43.6272,1.45307,0,1970324837184913,1
3377699720881229,8011,Rixens,43.6267,1.45359,0,1970324837184913,1
3377699720881231,221,Arsenal,43.6056,1.43366,0,1970324837184915,2
3377699720881232,5631,Ponts Jumeaux,43.6098,1.42023,0,1970324837184916,1
3377699720881233,5630,Ponts Jumeaux,43.6101,1.42124,0,1970324837184916,1
3377699720881234,6570,Atlanta,43.6424,1.46744,0,1970324837184917,1
3377699720881235,6571,Atlanta,43.6433,1.46783,0,1970324837184917,1
3377699720881236,10181,"L'Union Somport",43.6553,1.4819,0,1970324837184918,2
3377699720881237,10180|10182,"L'Union Somport",43.655,1.48246,0,1970324837184918,2
3377699720881238,10190,Montcalm,43.6535,1.48441,0,1970324837184919,2
3377699720881239,10192,Montcalm,43.6533,1.48471,0,1970324837184919,1
3377699720881240,10112,Bayonne,43.6504,1.47161,0,1970324837184920,1
3377699720881241,10111,Bayonne,43.6492,1.47125,0,1970324837184920,1
3377699720881242,10110,Bayonne,43.6503,1.47231,0,1970324837184920,2
3377699720881244,1901,Caunes,43.6405,1.46937,0,1970324837184921,1
3377699720881245,1900,Caunes,43.6403,1.46965,0,1970324837184921,1
3377699720881246,5161,Ohnet,43.6384,1.47152,0,1970324837184922,1
3377699720881247,5160,Ohnet,43.6389,1.471,0,1970324837184922,1
3377699720881248,7250,Vasseur,43.6363,1.47279,0,1970324837184923,2
3377699720881249,7251,Vasseur,43.6351,1.47323,0,1970324837184923,1
3377699720881250,1800,Cambard,43.6294,1.47642,0,1970324837184924,1
3377699720881251,1801,Cambard,43.6293,1.47632,0,1970324837184924,1
3377699720881260,10501,"L'Union Malbou",43.6615,1.48366,0,1970324837184929,2
3377699720881264,3706,"Jeanne d'Arc",43.6093,1.4466,0,1970324837184932,2
3377699720881265,3702,"Jeanne d'Arc",43.6089,1.44613,0,1970324837184932,2
3377699720881266,3700,"Jeanne d'Arc",43.609,1.44624,0,1970324837184932,2
3377699720881267,3705,"Jeanne d'Arc",43.6093,1.44639,0,1970324837184932,2
3377699720881268,3709,"Jeanne d'Arc",43.6089,1.4454,0,1970324837184932,1
3377699720881269,3704,"Jeanne d'Arc",43.6096,1.44656,0,1970324837184932,2
3377699720881270,3707,"Jeanne d'Arc",43.6096,1.4464,0,1970324837184932,1
3377699720881271,3701,"Jeanne d'Arc",43.609,1.44631,0,1970324837184932,2
3377699720881272,3703,"Jeanne d'Arc",43.6091,1.44643,0,1970324837184932,2
3377699720881273,3708|3716,"Jeanne d'Arc",43.6089,1.44511,0,1970324837184932,1
3377699720881277,3713,"Jeanne d'Arc Bayard",43.6082,1.44711,0,1970324838457766,1
3377699720881281,6941,Théodore de Banville,43.6404,1.46608,0,1970324837184934,2
3377699720881282,6940,Théodore de Banville,43.6408,1.46652,0,1970324837184934,1
3377699720881283,19481,"St-Jean Clinique de L'Union",43.6507,1.50966,0,1970324837184935,1
3377699720881284,10601,St-Jean Lestang,43.6708,1.50042,0,1970324837184936,2
3377699720881289,10840,St-Geniès,43.6832,1.48553,0,1970324837184940,2
3377699720881290,10841,St-Geniès,43.6831,1.48538,0,1970324837184940,2
3377699720881291,10951,Lapeyrouse,43.695,1.51617,0,1970324837184941,1
3377699720881296,17011,Ader,43.6933,1.35454,0,1970324837184946,2
3377699720881297,17010,Ader,43.6934,1.35454,0,1970324837184946,1
3377699720881298,3183,Grand Rond,43.5964,1.45401,0,1970324837184947,2
3377699720881299,3180,Grand Rond,43.5939,1.45238,0,1970324837184947,2
3377699720881301,3181|3186,Grand Rond,43.595,1.45364,0,1970324837184947,2
3377699720881304,3821,Conseil Régional,43.5891,1.4406,0,1970324837184950,1
3377699720881305,3820,Conseil Régional,43.5881,1.43946,0,1970324837184950,1
3377699720881306,4031,Lardenne Barigoude,43.5899,1.37437,0,1970324837184951,1
3377699720881307,4030,Lardenne Barigoude,43.5899,1.37309,0,1970324837184951,1
3377699720881319,1581,Colombette,43.6058,1.45623,0,1970324837184954,1
3377699720881320,1580,Colombette,43.606,1.45673,0,1970324837184954,2
3377699720881321,3231,Guilhemery,43.6019,1.45646,0,1970324837184955,2
3377699720881323,3230,Guilhemery,43.6036,1.45721,0,1970324837184955,1
3377699720881324,5570,Pont Matabiau,43.6136,1.45017,0,1970324837184956,1
3377699720881327,5574,Pont Matabiau,43.6138,1.45137,0,1970324837184956,1
3377699720881328,5573,Pont Matabiau,43.6142,1.44966,0,1970324837184956,2
3377699720881329,5571,Pont Matabiau,43.6134,1.4501,0,1970324837184956,1
3377699720881330,380,Amat Massot,43.6256,1.43937,0,1970324837184957,2
3377699720881331,1471,Trois Cocus,43.639,1.44418,0,1970324837184958,2
3377699720881332,1470,Trois Cocus,43.6379,1.44418,0,1970324837184958,1
3377699720881334,3191,Les Sables,43.6542,1.44539,0,1970324837184959,2
3377699720881335,3190,Les Sables,43.6559,1.44632,0,1970324837184959,2
3377699720881349,19041,Lumière,43.6594,1.45143,0,1970324837184970,1
3377699720881350,19040,Lumière,43.6594,1.45104,0,1970324837184970,1
3377699720881352,7130,Van Dyck,43.64,1.43932,0,1970324837184971,2
3377699720881353,7131,Van Dyck,43.6406,1.44036,0,1970324837184971,1
3377699720881355,19021,Launaguet Palanque,43.66,1.44846,0,1970324837184973,1
3377699720881356,2312,Eglise Minimes,43.6187,1.437,0,1970324837184974,2
3377699720881357,2310,Eglise Minimes,43.6181,1.43652,0,1970324837184974,2
3377699720881358,2311,Eglise Minimes,43.6181,1.43667,0,1970324837184974,1
3377699720881359,14441,Mairie Launaguet,43.6739,1.45572,0,1970324837184975,2
3377699720881360,14440,Mairie Launaguet,43.6739,1.45593,0,1970324837184975,1
3377699720881361,14551|14553,Pechbonnieu Mairie,43.7032,1.46681,0,1970324837184976,1
3377699720881362,14552|14554,Pechbonnieu Mairie,43.7031,1.46692,0,1970324837184976,1
3377699720881364,14641,St-Loup,43.6966,1.47932,0,1970324840530367,1
3377699720881367,14601,Montberon,43.7181,1.48196,0,1970324837184978,1
3377699720881369,30461,Lycée Toulouse-Lautrec,43.6264,1.44344,0,1970324837186162,1
3377699720881370,3970,Collège Lalande,43.6436,1.43352,0,1970324839976622,2
3377699720881371,3971,Collège Lalande,43.6435,1.43341,0,1970324839976622,1
3377699720881372,4010,Lapin,43.6525,1.43257,0,1970324837184981,1
3377699720881373,4011,Lapin,43.6512,1.43257,0,1970324837184981,1
3377699720881374,13840,Mairie Aucamville,43.6686,1.42884,0,1970324837184982,1
3377699720881375,13841,Mairie Aucamville,43.6676,1.42938,0,1970324837184982,1
3377699720881377,14000,Mairie Castelginest,43.6932,1.42955,0,1970324837184983,1
3377699720881378,14001,Mairie Castelginest,43.6932,1.42934,0,1970324837184983,1
3377699720881380,14251,Gratentour Gravette,43.7154,1.4203,0,1970324837184984,1
3377699720881381,14071,Castelginest Buffebiau,43.6855,1.44628,0,1970324837184985,1
3377699720881382,13950,Mairie St-Alban,43.6928,1.41419,0,1970324837184986,2
3377699720881383,13952,Mairie St-Alban,43.6931,1.41296,0,1970324837184986,2
3377699720881384,13951,Mairie St-Alban,43.6927,1.41385,0,1970324837184986,2
3377699720881385,13953,Mairie St-Alban,43.6936,1.41248,0,1970324837184986,1
3377699720881386,13281,Bruguières,43.7218,1.41129,0,1970324837184987,1
3377699720881387,13501,Fenouillet Croix,43.6849,1.38166,0,1970324837184988,1
3377699720881388,13500,Fenouillet Croix,43.6841,1.3822,0,1970324837184988,1
3377699720881389,13541,République,43.6979,1.3744,0,1970324837184989,2
3377699720881390,13540,République,43.6978,1.37427,0,1970324837184989,2
3377699720881391,13661,Lespinasse Viguerie,43.714,1.39154,0,1970324837184990,2
3377699720881394,13601,Beauté,43.7101,1.37005,0,1970324837184991,1
3377699720881395,13600,Beauté,43.7101,1.37007,0,1970324837184991,2
3377699720881397,16440,Place Georges Brassens,43.648,1.37543,0,1970324837184992,2
3377699720881402,1723,Cours Dillon,43.5986,1.43669,0,1970324837184995,1
3377699720881404,1728,Cours Dillon,43.5988,1.43744,0,1970324837184995,1
3377699720881406,1720|2680|2681,Cours Dillon,43.5989,1.43739,0,1970324837184995,1
3377699720881407,1722,Cours Dillon,43.5988,1.43603,0,1970324837184995,1
3377699720881408,1725,Cours Dillon,43.5989,1.43749,0,1970324837184995,1
3377699720881409,1721,Cours Dillon,43.5988,1.43722,0,1970324837184995,2
3377699720881415,3733,Jolimont,43.6155,1.46416,0,1970324837185002,1
3377699720881419,40141,Jolimont,43.6153,1.46333,0,1970324837185002,1
3377699720881420,40140,Jolimont,43.6153,1.4633,0,1970324837185002,1
3377699720881425,40061,Fontaine Lestang,43.5875,1.41842,0,1970324837185007,1
3377699720881426,40060,Fontaine Lestang,43.5875,1.41845,0,1970324837185007,1
3377699720881427,2831,Fontaine Lestang,43.5878,1.41857,0,1970324837185007,2
3377699720881428,2830,Fontaine Lestang,43.5878,1.41871,0,1970324837185007,2
3377699720881433,40051,Mermoz,43.5835,1.41526,0,1970324837185008,1
3377699720881434,40050,Mermoz,43.5835,1.41527,0,1970324837185008,1
3377699720881435,4661,Mirail-Université,43.5744,1.402,0,1970324837185009,1
3377699720881436,4660,Mirail-Université,43.5743,1.40169,0,1970324837185009,1
3377699720881438,40031,Mirail-Université,43.5747,1.40221,0,1970324837185009,1
3377699720881439,40030,Mirail-Université,43.5747,1.40221,0,1970324837185009,1
3377699720881440,40020,Reynerie,43.5709,1.40202,0,1970324837185010,1
3377699720881441,40021,Reynerie,43.5709,1.40204,0,1970324837185010,1
3377699720881443,570,Bellefontaine,43.5657,1.39907,0,1970324837185011,2
3377699720881444,571,Bellefontaine,43.5657,1.39958,0,1970324837185011,2
3377699720881445,40011,Bellefontaine,43.5658,1.39924,0,1970324837185011,1
3377699720881446,40010,Bellefontaine,43.5659,1.39926,0,1970324837185011,1
3377699720881450,5930,Université Paul Sabatier,43.5604,1.46341,0,1970324837185012,1
3377699720881451,5931|5938,Université Paul Sabatier,43.5612,1.46269,0,1970324837185012,1
3377699720881452,5933,Université Paul Sabatier,43.5605,1.46352,0,1970324837185012,1
3377699720881456,11463,Portet H. Boucher,43.5147,1.38768,0,1970324837185015,1
3377699720881460,13561,Espace Garonne,43.6994,1.37176,0,1970324837185016,1
3377699720881461,13560,Espace Garonne,43.6991,1.37211,0,1970324837185016,1
3377699720881463,1012,Carmes,43.5984,1.44557,0,1970324837185017,1
3377699720881464,1011,Carmes,43.5985,1.44565,0,1970324837185017,1
3377699720881465,22420,Mairie La Salvetat,43.578,1.2726,0,1970324837185018,1
3377699720881488,3412,Héraclès,43.6077,1.42782,0,1970324837185029,1
3377699720881489,3410,Héraclès,43.6086,1.42952,0,1970324837185029,1
3377699720881490,3411,Héraclès,43.6086,1.42901,0,1970324837185029,1
3377699720881506,210,A. Bernard,43.6115,1.43943,0,1970324837185045,1
3377699720881507,215,A. Bernard,43.6114,1.43807,0,1970324837185045,1
3377699720881508,211,A. Bernard,43.6117,1.43908,0,1970324837185045,1
3377699720881510,511,Barrière de Paris,43.6269,1.43437,0,1970324837185046,1
3377699720881511,510,Barrière de Paris,43.6261,1.43395,0,1970324837185046,1
3377699720881512,513,Barrière de Paris,43.6261,1.43394,0,1970324837185046,1
3377699720881513,13391,Ctre Cial Fenouillet,43.6871,1.40394,0,1970324837185047,1
3377699720881514,13390,Ctre Cial Fenouillet,43.6878,1.40397,0,1970324837185047,2
3377699720881531,15701,Plaisance Accueil,43.5647,1.29738,0,1970324837185060,1
3377699720881532,15700,Plaisance Accueil,43.5648,1.29736,0,1970324837185060,1
3377699720881533,15731,Plaisance Monestié,43.5631,1.2909,0,1970324837185061,1
3377699720881538,22491,Taure,43.5833,1.27828,0,1970324837185065,1
3377699720881542,26440,Château,43.6157,1.50069,0,1970324839399679,1
3377699720881545,19930,Stade,43.6152,1.27598,0,1970324837185071,2
3377699720881546,19920,Basilique,43.6179,1.28327,0,1970324837185072,2
3377699720881548,19900,Lycée International,43.6124,1.3103,0,1970324837185074,1
3377699720881549,16140,Bascule,43.6087,1.34068,0,1970324837185075,1
3377699720881550,16141,Bascule,43.6087,1.34081,0,1970324837185075,2
3377699720881554,13133,Niel,43.4605,1.32497,0,1970324837185077,2
3377699720881555,13151,Muret Lycée,43.4543,1.33017,0,1970324837185078,2
3377699720881562,11841,Roquettes Eglise,43.4997,1.36492,0,1970324837185081,2
3377699720881563,11581,Roques Acacias,43.5017,1.36162,0,1970324837185082,2
3377699720881565,11510|11512,Pyrénées,43.513,1.38748,0,1970329131942136,2
3377699720881566,11620,Mairie Pinsaguel,43.5074,1.39049,0,1970329131942061,2
3377699720881567,11621,Mairie Pinsaguel,43.5071,1.39059,0,1970329131942061,2
3377699720881568,11661,Pinsaguel Tilleuls,43.4998,1.39493,0,1970324837185085,2
3377699720881576,18921,Eglise Escalquens,43.5175,1.56111,0,1970324837185091,2
3377699720881577,18920,Eglise Escalquens,43.5179,1.56164,0,1970324837185091,2
3377699720881619,11301,Ctre Cial Portet - Entrée 1,43.5321,1.40562,0,1970324837185123,2
3377699720881620,11300,Ctre Cial Portet - Entrée 1,43.5318,1.40518,0,1970324837185123,2
3377699720881633,16261,Colomiers Relais Bus,43.6096,1.3277,0,1970324837185136,1
3377699720881634,16240,Passerelle,43.6117,1.33032,0,1970324837186554,2
3377699720881635,16241,Passerelle,43.6113,1.32973,0,1970324837186554,1
3377699720881641,14850,Mairie Ramonville,43.5454,1.47521,0,1970324837185141,1
3377699720881642,14851,Mairie Ramonville,43.5458,1.47491,0,1970324837185141,1
3377699720881643,14990,Grand Chemin,43.5279,1.49003,0,1970324837185142,1
3377699720881644,14991,Grand Chemin,43.5279,1.48998,0,1970324837185142,1
3377699720881645,15031,Halles,43.5156,1.49877,0,1970324840530375,1
3377699720881646,25800,Le Merlet,43.504,1.50967,0,1970324837185144,1
3377699720881647,25801,Le Merlet,43.5044,1.51012,0,1970324837185144,2
3377699720881648,25660,Rodoloze,43.4951,1.52031,0,1970324837185145,1
3377699720881649,25661,Rodoloze,43.4951,1.52053,0,1970324837185145,1
3377699720881651,25640,Les Violettes,43.4866,1.53144,0,1970324837185146,2
3377699720881652,25630,Mairie Donneville,43.474,1.55006,0,1970324837185147,2
3377699720881654,26230,Ourmets,43.4419,1.59884,0,1970324837185149,2
3377699720881732,10551,Mairie St-Jean,43.6647,1.50431,0,1970324837185192,2
3377699720881733,10550,Mairie St-Jean,43.6653,1.50524,0,1970324837185192,1
3377699720881734,10552,Mairie St-Jean,43.6657,1.50428,0,1970324837185192,2
3377699720881735,10991,St-Jean F. Mitterrand,43.6649,1.50614,0,1970324840530366,1
3377699720881737,16931,Castelmaurou Mairie,43.678,1.53128,0,1970324837185193,2
3377699720881773,1840,Croix de Pierre,43.5845,1.42782,0,1970324837185229,1
3377699720881774,1841,Croix de Pierre,43.5857,1.42763,0,1970324837185229,1
3377699720881776,1842,Croix de Pierre,43.5856,1.42778,0,1970324837185229,1
3377699720881780,15370,Les Chênes,43.5849,1.34478,0,1970324837185233,1
3377699720881781,15371,Les Chênes,43.5845,1.34458,0,1970324837185233,1
3377699720881797,5743,Hôpital Purpan,43.6072,1.39698,0,1970324837185244,1
3377699720881798,5740,Hôpital Purpan,43.6075,1.39841,0,1970324837185244,1
3377699720881799,5741,Hôpital Purpan,43.6076,1.39785,0,1970324837185244,1
3377699720881801,6640,Sentenac,43.6087,1.37964,0,1970324837185245,1
3377699720881807,19880,Cantal,43.6113,1.33723,0,1970324837185251,2
3377699720881817,16341,En Sigal,43.6052,1.32643,0,1970324837185261,1
3377699720881818,16340,En Sigal,43.6053,1.32651,0,1970324837185261,1
3377699720881825,26970,Bd Victor Hugo,43.6173,1.31906,0,1970324837185268,1
3377699720881837,18433|18437,St-Orens Eglise,43.5522,1.54171,0,1970324837185278,2
3377699720881838,18470,St-Orens Lycée,43.5405,1.54823,0,1970324837185279,1
3377699720881840,18500,Pins,43.5398,1.54751,0,1970324840530379,1
3377699720881855,18721,Labège Innopole Gare SNCF,43.5479,1.51375,0,1970324837185293,2
3377699720881856,18720,Labège Innopole Gare SNCF,43.5481,1.51364,0,1970324837185293,1
3377699720881862,18981,Lalande,43.5489,1.51325,0,1970324840530364,1
3377699720881863,18980,Lalande,43.5488,1.51325,0,1970324840530364,1
3377699720881868,25600,Gare SNCF Escalquens,43.5179,1.54204,0,1970324837185295,2
3377699720881873,25370,Les Canavères,43.4817,1.57201,0,1970324837185296,1
3377699720881874,25371,Les Canavères,43.4819,1.57225,0,1970324837185296,1
3377699720881875,25341,Gare SNCF Baziège,43.4535,1.62103,0,1970324837185297,2
3377699720881903,25320,Ecole Baziège,43.4537,1.61295,0,1970324837185306,1
3377699720881906,25380,Village Montlaur,43.4886,1.56924,0,1970324837185309,1
3377699720881907,25381,Village Montlaur,43.489,1.56907,0,1970324837185309,1
3377699720881911,7021,Trois Fours,43.5875,1.46147,0,1970324837185312,1
3377699720881912,7020,Trois Fours,43.5872,1.46192,0,1970324837185312,1
3377699720881916,19270,Escalquens La Caprice,43.5315,1.55219,0,1970324837185314,2
3377699720881918,5581,Montaudran,43.5716,1.4977,0,1970324837185315,1
3377699720881919,5580,Montaudran,43.5708,1.49923,0,1970324837185315,1
3377699720881920,19151,Labège Couder,43.5423,1.53255,0,1970324837185316,2
3377699720881977,5990,Récollets Daste,43.5837,1.44314,0,1970324837185348,1
3377699720881979,5991,Récollets Daste,43.5842,1.44316,0,1970324837185348,2
3377699720881980,12080,Mairie Lacroix-Falgarde,43.5005,1.41006,0,1970324837185349,1
3377699720881981,12081,Mairie Lacroix-Falgarde,43.501,1.41062,0,1970324837185349,1
3377699720881982,12180,Colomière,43.4941,1.42027,0,1970324837185350,1
3377699720881983,12181,Colomière,43.4942,1.42039,0,1970324837185350,1
3377699720881986,12250,Labastide Falgarde,43.4954,1.44333,0,1970324837185352,2
3377699720881987,371,Amouroux,43.6299,1.46651,0,1970324837185353,1
3377699720881988,1431,Cité Amouroux,43.6299,1.46882,0,1970324840530368,2
3377699720881991,5670,Pouvourville,43.5468,1.45314,0,1970324837185355,2
3377699720881992,5671,Pouvourville,43.5468,1.45312,0,1970324837185355,1
3377699720881993,12441,Gleyze-Vieille,43.547,1.46618,0,1970324837185356,2
3377699720881997,5923,Faculté de Pharmacie,43.568,1.46428,0,1970324837185357,1
3377699720881998,5922,Faculté de Pharmacie,43.5674,1.46424,0,1970324837185357,1
3377699720881999,4123,Leclerc,43.6093,1.43235,0,1970324837185358,1
3377699720882001,4122,Leclerc,43.6092,1.43213,0,1970324837185358,1
3377699720882004,4121,Leclerc,43.6094,1.43143,0,1970324837185358,1
3377699720882005,14970,Complexe Agricole,43.5343,1.48473,0,1970324837185359,1
3377699720882006,14971,Complexe Agricole,43.5343,1.4847,0,1970324837185359,1
3377699720882007,14951,Auzeville Eglise,43.5263,1.48653,0,1970324837185360,2
3377699720882008,15091,Les Genêts,43.5233,1.50336,0,1970324837185361,1
3377699720882009,15090,Les Genêts,43.5234,1.50329,0,1970324837185361,1
3377699720882012,1460,"Cité de L'Hers",43.5961,1.48452,0,1970324837185362,1
3377699720882013,3560,Iliade,43.5962,1.48529,0,1970324840530371,1
3377699720882014,3561,Iliade,43.5961,1.48533,0,1970324840530371,1
3377699720882015,18061,Entiore,43.5798,1.51061,0,1970324837185363,1
3377699720882016,17891|17893,Lauragais,43.5867,1.53397,0,1970324837185364,2
3377699720882019,17581,Mairie Flourens,43.5946,1.56186,0,1970324837185365,1
3377699720882020,18031,Eglise Drémil,43.5969,1.60205,0,1970324837185366,1
3377699720882021,17240,Eglise Balma,43.6098,1.49812,0,1970324837185367,1
3377699720882022,17241,Eglise Balma,43.6099,1.49793,0,1970324837185367,1
3377699720882023,17201,René Aversenq,43.5977,1.51004,0,1970324837190633,1
3377699720882025,17381,Balma Lasbordes,43.5965,1.50588,0,1970324837185368,1
3377699720882026,17471,Saliège,43.6061,1.4922,0,1970324837185369,1
3377699720882027,17470,Saliège,43.6061,1.49228,0,1970324837185369,1
3377699720882028,17441,Balma La Coste,43.619,1.51686,0,1970324837185370,1
3377699720882029,19340,Vieux Village,43.6145,1.58029,0,1970324837185371,2
3377699720882030,17760,Pin Balma Mairie,43.6278,1.53319,0,1970324837185372,2
3377699720882032,15191,Ramonville Port Sud,43.5431,1.49025,0,1970324837185374,2
3377699720882033,12821,Mairie Cugnaux,43.5373,1.34464,0,1970324837185375,2
3377699720882034,12820,Mairie Cugnaux,43.5376,1.34484,0,1970324837185375,1
3377699720882035,12900,Rossignols,43.5207,1.33791,0,1970324837185376,1
3377699720882036,12901,Rossignols,43.521,1.33872,0,1970324837185376,2
